ID,comment,label
1369,دعيناكم لله!! فيناهيا الهدرة ديال المناعة الجماعية؟ رجعوك باش تبدا تفلسف؟ أسيدي و الله منديرها وخا نبقى بالجوع فداري. ,0
1370,"
هادا قرار جد خطير يولد التفرقة والكره والحسابات اللتي لم تعرف نتاءجها المغرب يتميز بالدمقراطية ويفتخر بها وهاده اللجنة اللتي لم تشرح مكونات اللقاح ولا حتى فعاليته و حمايته همها الوحيد الربح اما سمعة الديمقراطة والحرية تدهب للجحيم واللقاح اصلا لايحمي ويمكن للملقح ان يعدي المريض ينشر العدوى اذن الهدف هو الربح بكل بصاطة 
",0
1371,أذكر أن تلقيح الأطفال جريمة في حقهم فاللقاح في طور التجارب وبتالي ندعو الدولة إلى الغاء هذه الحماقة واترك الاطفال في شأنهم,0
1372,"
كيف يعقل فرض تلقيح لم يتعدى تجاربه وكيف لدولة تحمل شعار الديمقراطية نشر الديكتاتورية في أبشع صورها؟. على الدولة قبل ان تفرض هذا الجواز الذي لا نعرف له محلا من الإعراب أن تتحمل كامل المسؤولية وتتكفل بكل مصاريف العلاج والتنقل في افضل المستشفيات ولو اننا نعرف الهلاك الذي تعرفه منظومتنا الصحية. و في حالة ظهور اي اعراض او إعاقة او وفاة بتعويض المصاب او أسرته.
نحمل من قرر هذا الجواز كامل المسؤولية ولنا حساب أمام الله 
",0
1373,"
إلى رافقث ولدك او بنتك للتلقيح ستوقع انك وافقت وتتحمل مسؤوليتك كاملة . إدا كانوا متأكدين من سلامة التلقيح 100٪ فليلقحوهم بدون توقيع .لمادا لانوقع عند التلقيح ضد الكزاز والحصبة ……. مفهوم مفهوم 
",0
1374,"قاليك دولة الحق والقانون والحريات هههه حتى أجسادنا ليست ملكا لنا ، ها نحن نعود لزمن العبيد والرقيق ، إما أن نحقنك بلقاح لا تعرف مضاعفاته مستقبلا فتتحمل أنت العواقب ، وإما أن تبقى في بيتك محروما من حقوقك … قرارات باسلة شجع عليها شعب جبان خانع ",0
1375,"
هام جدا بخصوص إجبارية
التلقيح .
1- لا يوجد في الجريدة الرسمية قانون يجبر الناس على تلقي اللقاح
2-أي قانون جديد يجب أن يناقش في البرلمان ويتم التصويت عليه من طرف البرلمانين قبل تطبيقة ووضعه في الجريدة الرسمية كي يصبح قانون .
3-البلاغ التي تدلولته وسائل الإعلام هو مجرد بلاغ وليس قانون ، وبتالي أي مواطن تعرض لضغوطات من جهة معينة لكي يتلقى اللقاح يمكنه أن يلجأ للقضاء .
4-يمكن لأي مواطن تعرض لسياسة التخويف من طرف جهة معينة أن يلجأ للقضاء .
5-الجواز الصحي فيه معلومات شخصية لا يمكن لأي شخص الإطلاع عليها بإستثناء الشرطة أو الطبيب . بمعنى لا يحق لأصحاب المقاهي والقاعات الرياضية والأمن الخاص للمحلات التجارية … أن يطلعوا على معلوماتك الشخصية الموجودة في جواز التلقيح .
6-سياسة الضغط والتخويف التي تنهجها بعض وسائل الإعلام ربما ترجع إلى قرب إنتهاء مدة صلاحية اللقاح ويريدون التسريع من حملة التلقيح .
7-من حقك السفر فقط بورقة مصادق عليها من طرف السلطة لأنه قانون مازال موجود في الجريدة الرسمية . الوثيقة صالحة ولم تلغى كما تداولة بعض وسائل الإعلام بناء على بلاغ هيئة الصحة
",0
1376,نعم شهادات مؤلمة ومصير مجهول مع هذا التلقيح خاصة وأن وزارة الصحة عنيدة لا تعترف بكل هذه الأعراض بل ولا زالت مصممة على الثالثة و بعدها الرابعة والله اعلم ما بعدها,0
1377,قريبا سيعترف العالم بأن اللقاح عاجز امام المتحورات ونحن لا زلنا ندافع عن اللقاح ….,0
1378,"
جرائم هاته الحكومة الصحية ستكون لها عواقب وخيمة على صحة الناس و لن تنفع المحاسبة بعد فوات الاوان. اصلا اللقاح لا يحمي من شيء لان الامر يتعلق بمتحورات اي مئات الفيروسات المختلفة و هادو جالسين كيكدبو على الناس.. 
",0
1379,داك اللقاح ديروه نتما نيت انا مملقحش مالي انا بهيمة مكنفهمش راه عندي عقل كنفكر بيه مملقحش وخا تشرك السما مع لرض دبا عاد تأكدت بلي هد الناس بغين يقتلوا عباد الله ,0
1380,"
اي دستور اقول لكل مغربي ملقح و غير ملقح منين تمشي للمقاطعة و لا لكماسارية و لا ..و تحكر بلى متقول شي حاجة على الجواز و البلاد و شوف و سكت نحن نقمع الواقع هو هدا سجلي يا هسبريس في الدستور هههه
",0
1381,"
كورونا ليس بمرض فتاك هو كالزكام.لكن التهويل والتخويف الاعلامي ومنظمة الصحة العالمية المنافقة ترهب الدول لتقبل التلقيح.هناك السرطان الذي يقتل الملايين عبر العالم هناك امراض القلب والكبد والعديد من الامراض.هناك التدخين الذي يقتل عبر العالم.التلقيح غير مضمون وغير فعال.واللي عندو صحتو فليتجنب التلقيح.
",0
1382,"
ما ملقحينش وخا تهزو علينا القرطاص. كاين لقاح ديال الله من قبيل التغدية الطبيعية لي نتوما كا تحاربوها باش ناس تمرض تبيعو ليها دوا ديرو لباس او الشعب يموت. منين فيكم هاد فهامات كاملة قادو صبيطارات او على الأقل ديرو غير خدمة ديال لقاح مقادة ماشي دجيبو بنت تبقا شادة تلفون او ما كاين غير دوز دون مراقبة الوضع الصحي لكل مقبل على التلقيح (هذه شهادة حية لحملة تلقيح في احدى المؤسسات التعليمية و ما خفي كان أعظم). سياسة القطيع و قولو العام زين باقا مشفشية في البلاد بين العباد 
",0
1383,"
ستحمرت الشعب و درتونا الودنين .شكون قال أن الملقحين غير ناقلين للعدوى كلشي ناقل للعدوى .و أي تلقيح في الكون فيه ملحوضة (يعطى للشخص السليم) واش فحصتونا و درتلنا التحليل اللازمة قبل متعطونا التلقيح .
",0
1384,"ما كاين لا موجة جديدة لا والو ، هادشي غير من بين سياسات استحمار الشعب لإجبار الناس على التلقيح ..قسما بالله كون كان هاد التلقيح فيه النفع، والله ما يديروه فابور ، ثم إجباري ..وزايدون إلى كانت شي موجة جديدة، غادي تبان في العالم كله ، ماشي غير في المغرب ..وإلى ماخرجنا دافعنا على حقوقنا ، راه هاد البوعارا اللي مسيرين البلاد يمارسوا علينا سياسة القطيع أكثر مما نحن فيه ..",0
1385,"نحن لسنا نعاجا تنساق وراء كلام تقول لجنة تنعت ب “العلمية” ، لأننا نرى أن هذه الصفة بزاف عليها فيما يتعلق بالفيروسات ، ماهي بحوث اللجنة في هذا المجال ؟ وبكم مقالا علميا أو خبرة ساهمت بهما في المجتمع العلمي الإنساني ؟ وكيف تتحدث عن لقاحات لم ننتجها ، يا إخوان حتى كلام البوابة الوطنية للتلقيح لا تزال فيها عبارة عدم تلقيح الأطفال حاليا ، وفي موقع منظمة الصحة كذلك ، وفي الولايات المتحدة هناك تقرير أفاد بأن المراهقين والشباب الملقحين عانوا من مشاكل في القلب ما جعل الآباء متخوفين من تلقيح أبناءهم ، كلام كثير يقال ونحتاج لتوضيحه بأدلة علمية مطمئنة وليس بعبارة فضفاضة : التلقيح مفيد للأطفال ، لسنا أطفالا ليقال لنا كلام قالته لجنة “علمية” لا نعرفها ولا نعرف أعضاءها ولا رأينا لهم بحوثا أو كتبا أو مقالات ، وهل هي تابعة للدولة أم لها كامل الاستقلالية حتى لا ندخل في متاهة تسييس التلقيح كما حدث للفتاوى الدينية وللمجالس العلمية التي فقدت مصداقيتها ، وجتى موقع وزارة الأوقاف مكيدخلوه المغرب سوى مرة واحدة في السنة من أجل هلال رمضان ، شوية ديال المنطق عفاكم ، ولا للتسرع في تلقيح الأطفال",0
1386,"لا نريد عقلية القطيع. الشعب المغربي الحر يجب إلغاء اللقاح بصفة عامة
",0
1387,"أكبر تخربيق من أناس غير مسؤولين لا علم لهم سوى التبعية لماماهوم ؛!!!!!! حسبنا الله هو نعم الوكيل.عرضهم الوحيد هو تقييد الحرية العامة للفرد بحجة التلقيح الذي هو في الاصل في مراحله التجريبة رغم الزخم الإعلامي على فعاليته فكل من لقح فهو يعتبر متطوع !!!!!! دون علمه طبعا !!!! وهدا خرق سافر لصحة الفرد ولا يوجد قانون في العالم يجبرك على التلقيح من أي مرض، سوى الشطط في إستعمال السلطة هو من سيجبرنا رغم عدم إقتناعي به مليون في المئة…….",0
1388,"
المهم استرازنيكا وفايزر دارو دراسات وعندهم الجرأة ينشروها وخا ليس في صالح الملقحين .وانتما مال سينوفارم واش درتو شي دراسات .مجرد كتعطيو احكام قيمة لي في صالحم بحال داك المشعود كيكذب باش الناس يتيقوه وباااااااااااااز على خبراء عندنا في هاذ البلد من طبيعة الحال هناك النزهاء لكي لا اعمم 
",0
1389,"
ياله آلمطبلين للتلقيح، وجدوا كتافكم تولي غربال !!
",0
1390,"
بيان من أجل إسقاط النظام العالمي الجديد
– تفرض جرعة ثالثة على الملقحين (معززات).
– تبنَّى قتل الشيوخ الأحياء.
– فرض التطعيم الإجباري على الجميع.
– تضخيم أسطورة المتغيرات وفعالية اللقاح ومناعة القطيع.
– شيطنة مناهضي التطعيم وتحميلهم مسؤولية الموتى.
– اعتقال قادة المعارضة.
– فرض هوية رقمية على الجميع (رمز الاستجابة السريعة): شهادة الميلاد ، وثيقة الهوية ، جواز السفر ، رخصة القيادة ، بطاقة التأمين الصحي …
– إقرار الأحكام العرفية لهزيمة المعارضة.
النتيجة المرحلة الثانية من التحكم الرقمي. حبس الخصوم أو عزلهم.
اتريس سعيد
",0
1391,"
فرض جواز مخالف لكل اقيم الانسانية و حقوق الانسان الحر .. لو كان هم الدولة الحقيقي هو صحة المواطن فالاجدر بها تقوية المنظومة الصحية ككل … ما لا تنشره وسائل الاعلام هو حقيقة الفيروس والهدف منه … لو خير المواطن المغربي بين دفع ثمن الجواز و اللقاح الاجباري .. إذا لاختار الخير الأول …
اللهم انصرنا على القوم الظالمين واجعل كيدهم في نحورهم
",0
1392,"
الى المعلق رقم 5 الخوف عليك يوما ما من الصدمة عندما تجد ان من وصفتهم بعلماء المقاهي والحمامات لهم بعد نظر وتريثهم ليس الا كونهم ليسوا بالقطيع الذي يساق نسبت مبروك عليك الجرعة الثالثة 
",0
1393,"
من خلال قراءة ما جاء في الدورية يظهر لي اننا بصدد محاكم تفتيش جديدة و مطاردة الساحرات….ماذا يعني وضع قاعدة لغير الملقحين و البحث عن الاشخاص بمنازلهم و تضمين التلقيح في الدفتر الصحي هذا انتهاك غير مسبوق لحقوق الإنسان و الحريات …هذه الإجراءات خطيرة …ألم تقولوا بأن التلقيح اختياري ؟ هذه الإجراءات لا حق لوزارة ان تتخذها دون قرار من البرلمان الذي مثل الأمة!!! أين دعاة حقوق الإنسان و الجمعيات و المجلس الوطني لحقوق الإنسان!!! لماذا هذا السكوت الذي يشبه صمت القبور ..
",0
1394,"
 و لله و دير حتى عشرة ديال الحقنات يا سي الوزير وكل نصف سنة حقنة لن تخرج البلاد من الكارثة أنتم فقط تطبقون ما يملى عليكم
",0
1395,"
قالوا التلقيح اختياري ويلقحون الکبار والصغار تناقضات متفاوتة وتجاوزت الحدود الناس فتحوا المدارس منذ اواءل شتنبر دون ان يذکروا اي تلقيح لا للاساتذة ولا للتلاميذ فالامور تسير علی مايرام هولاء المسوولين المغاربة ليس فيهم ذرة خير لابناء البلاد فلا يعرفون الا تطبيق شروط تعجيزية علی المواطن المقهور ،حمدنا الله بلي جبنا الادنا اقراوا اسط الناس الذين وحدهم القانوم ان تکون مهاجر او من البلاد تعطی لک الحقوق کلها …..
",0
1396,"
هذا يعتبر من الأبجديات التي جهلها خبراؤنا … منذ الأول. بل والنكتة هي جواز التلقيح في أروبا والتابعين لها. وما يستمر في التجهيل به هو أن خطورة أي فيروس تكمن في كونه قادرا على التحور باستمرار. والمهم ما لا يقال هو هل من بين الموتى اليوميين ملقحون وكم النسبة. أما أن يصابوا بكروما فذلك احتمال وارد وبديهي. والخطر ليس هنا فقط بل إن الملقحين بإمكانهم حمل ونقل فيروسات كرونا دون أن تكون آثارها بادية عليهم. والخطر هو في الأيادي والجسم واللمس والمصافحة والتقبيل والأدوات والألبسة ناهيك عن العطس ةاللعاب والتنفس والزحام . وزد عليها هاذ الفتح للأبواب على مصارعها أمام الخارج لقدوم السواح والمهاجرين بلا قياس و في الأخير رجعت الدولة تحذر ااشعب وتهدده بالحظر وتحمله مسؤولية هو لا يتحملها..
",0
1397,"زعما الدولة كتهتم بصحة المواطنين يا سلام.وذوك الناس اللي كيمرضوا بأمراض اخرى وما مسوق لهم حتى واحد. شنو زعما؟واللي دار الجرعة الأولى وكيساين وقت الجرعة الثانية واش عيتمنع من حقو؟والناس اللي مراض وما خايفين من اللقاح شنو عيديروا؟باختصار أللا الحكومة، هذا راه سميتو التخربيق.",0
1398,أفضل أن أعيش يوما واحدا كالأسد على أن أعيش مئة سنة كالخروف. لا للتلقيح حتى الموت.,0
1399,نسبة فعالية اللقاح الصيني تبقى منخفضة 79% بالإضافة إلى عدم نشر نتائج التجارب المرتبطة بفعالية اللقاح بالإضافة إلى الأعراض الجانبية مما يخلق مشكلة مرتبطة بالشفافية و المصداقية و التي هي مفقودة مسبقا في الجانب الصيني.,0
1400,"
رئيسة المجلس مازالت غارقة في لغة الخشب. عوض ان تتكلم على التلقيح الاختياري وحرية كل مواطن في تحديد اختياراته تقوم بترديد ببغاوي لكلام الحكومة.
",0
1401,"
ما دمنا وصلنا إلى اللف و الدوران و سياسة الغدر لفرض الجرعة 3 و بعدها ستكون 4 … فأنا الملقح بجرعتين أصبحت أشك في فعالية التلقيخات المضادة لفيرزس كرونا، وفي كفاءة من يسمون بالعلماء، ذلك أن الفروس سارس كوف 2 المسؤول عن المرض كان واضحا أنه سيؤدي إلى بروز سلالات جديدة بدون انقطاع، وبعضها قد يكون أكثر فتكا، و مع إجراء تلقيحات قد يطور مقاومته و بروز سلالات غريبة، هذا قانون الطبيعة. و منذ الأول لم يقل ما هي مدة صلاحية التلقيخ عند أخذه، هل أسابيع أو شهر أو ستة أشهر المزعومة ؟لعالم وهو في ؟ ولم يقل ماذا لو ذهبنا للجرعة رقم (….) و لم تظهر التلقيحات فائدة تذكر أو أدت إلى مضار خطيرة إما مع بروز فيروسات مقاومة في الجسم أو انهيار المناعة أو دخول الجسم فب حالة إدمان على الللقاحات ,,,,اليوم لم يندثر الوباء من العالم وهو يذهر و يختفي و بعد سلالات عديدة فرخت بدورها سلالة دلتا سلالة متحورة عنها جديدة و لن تكون بالتأكيد الأخيرة أبدا و لو قالها عالم العلماء فوق الأرض. فماذا بعد ؟ تلقيح تلقيح تلقيخ ، بماذا ؟ وحتى متى؟ و قد تجرأ البعض على تلقيح الأطفال و هم يتربصون بالصبيان و البيبيات ؟
",0
1402,"
التلقيح له مراحل عدة يمر منها و قد تبلغ حتى خمسة سنوات و المرحلة التي نحن فيها هي تجارب سريرية و نظرا لأنهم يعتبروننا دون ثمن أو قيمة كبشر فنحن نحل محل فأران تجارب و هكذا يتم إجبارنا للتلقيح .من ناحياتي ان لست ضد التلقيح لاكن سأنتظر بلوغ 3 سنوات إلا طول ربي فالعمر و سأتحمل جميع العواقب المادية و المعنوية بدون جواز التلقيح و الله الرزاق
",0
1403,"
لقاح جونسون اند جونسون يؤدي لمتلازمة غبلان باير وحتى الآن بالمغرب توفيت فتاة رحمها الله مباشرة بعد تلقيه بمراكش وثلاثة آخرين اغمي عليهم مباشرة بعد أخذه. من جهة أخرى على المواطنين أن يعلموا انهم لن يسلموا من آفة هذا الكوفيد الا بضرورة الاستمرار في اتباع الإجراءات الاحترازية ك:
ارتداء الكمامات والتباعد الاجتماعي وغسل اليدين باستمرار لمدة لا تقل عن 20 ثانية بالماء والصابون، وتجفيفهما جيدا، والبعد عن المناطق المزدحمة،
والتلقيح ياخذه كل من له الشجاعة لأخذه ومن يؤمن بفاعليته ومن لا يؤمن بالتلقيح لاياخذه وكلاهما سواء الملقح أو غير الملقح يجب عليهم الالتزام بالتذابير. الاحترازية.
",0
1404,أنا لا أترقب أي لقاح … ما تبقاوش تجمعوا كلشي في سلة واحدة وتقولوا ”المغاربة كذا … والمغاربة كذا…”,0
1405,"
لو كانت الحكومة صادقة في قراراتها كان عليها ان تخرج بطريقة مباشرة وتقول ايها المواطنين ايتها الواطنات نحن ندعوكم الى التلقيح من اجل محاربة هذا الوباء و الدولة تتحمل عواقب اللقاح في حالة كانت هناك آثار جانبية على المدى القريب والمتوسط والبعيد الدولة تتحمل المسؤولية ، ثم بعد ذلك تقوم بنشر معلومات ودراسات بخصوص التلقيح ومدى تأثير اللقاح على الفيروس ، الآن نحن نلاحظ العكس الدولة تطلب منا التلقيح وفي المقابل لا تعدنا بتحمل المسؤولية مستقبلا ثم تقول إن التلقيح إختياري وفي أرض الواقع نلاحظ قرارت توحي انه إجباري ومن جهة أخرى اللقاح غير فعال فالملقح وغير الملقح سواء من ناحية نشر الفيروس بل إن عدد الوفيات والإصابات إرتفع منذ بدأ عملية التلقيح وهذا يطرح اكثر من علامة إستفهام ، وعلى ما يبدو أن الهدف من نشر او إنتشار الفيروس هو تلقيح الجميع هذا ما يبدو والله أعلم بما يحبك للبشرية نسأل الله السلامة والعافية
",0
1406,"
المغرب يتبع ماما فرنسا اليس لدينا عقول لتسيير الجائحة اما التلقيح لحد الساعة ليس امنا 100 ب 100 و ليس فعالا 100 ب 1000 ابي لقح مرتين ورغم ذالك اصيب بالفيروس 80 في 100 من الرئة فالفيروس باق و سيعيش معنا من اراد التلقيح فهو حر والذي لا يريد فهو حر ويجب على الدولة ان لا تفرض عليه ما لا يحب فجسمي ملك لي وليس ملك الدولة فالبنت التي ماتت في مراكش بسبب اللقاح ماذا فعلت الدولة هل عوضت عائلتها التي فقدت فلدة كبدها بسبب اللقاح . وقبل ان تفرضو القاح يجب تطوير المنظومة الصحية وزرع الإنسانية في الأطباء والممرضين والغاء حراس الخواص على الأبواب وتعويضهم بالشرطة لأنهم يحسبون انفسهم اصحاب القرار حارس دون مستوى تعليمي تحير معاه 
",0
1407,"
مؤشر على وجود حالة من التردد والعزوف عن اللقاح لدي الكثير من المغاربة. لذلك تلجأ السلطات الى طرق ملتوية تستهدف خاصة ما ييتهوي المغاربة كالمقاهي وأماكن الترفيه أو ما لديه علاقة بقضاء مصالحهم كالإدارات العمومية ( التي يتقاضى موظفيها أجورهم من أموالنا) لاجبارهم على التلقيح. هي فعلا سياسة لعينة وجبانة تضرب عرض الحائط كل القيم الانسانية والديموقراطية.
وكأنهم متيقنون أن الفيروس باق بيننا ونسو بأن لنا رب كريم ومدبر حكيم ان شاء رفع هذا الوباء من حيت لا يحتسبون. فاللاهم عجل برفع هذا الوباء، حينها سنرى أية مكيدة جديدة سيكيدون.
",0
1408,"
ماكاين لا جرعة تدكيرية ولا بطيخية..المتعافي من الفيروس لا يحتاج للقاح حتى وإن إنخفضت نسبة الأجسام المضادة في دمه فهناك ما يعرف بالمناعة الخلوية والداكرة المناعية التي بمجرد دخول الفيروس مرة أخرى إلى جسمه تفرز المناعة أجسام مضادة وخلايا قاتلة في زمن قياسي وتقضي على الفيروس وهدا ماحصل معي شخصيا عندما أصبت بالدلتا كانت الأعراض خفيفة جدا ولله الحمد سيلان أنف بسيط فاختفى في يومين ولو لم أجري فحص سيرولوجي ماكنت علمت أنني مصاب بالكرونا الدلتاوية…مناعة التعافي من الفيروس أقوى من 100 لقاح..المناعة الربانية لا يمكن تعويضها بمناعة من صنع البشر..قاليك التعافي من الإصابة تعادل تلقي جرعة واحدة من اللقاح هههههه واش هاد البروفيسور كايحساب ليه حنا مكلخين وأميين ماكانقراو ماكنبحتو؟؟
",0
1409,"
هاد اللجنة اللاعلمية خاصها تتقدم للقضاء علجلا ام اجلا،و هاد الارهاب اللي كتمارس على المغاربة لا قانوني،اتمنى ان تكون هناك متابعة قضائية لهاد سماسرة اللقاحات.
",0
1410,"
تصريحات هذا المسؤول غير مسؤولة. يتكلم عن المخزون وعن اللوجيستيك…. وعن عدم علمه بوفيات اللقاح…. سكوته افضل من كلامه. ألم يقل سابقا ان الدراسات تثبت عدم فاعلية اللقاح مئة في المئة؟ ألم يثبت ان اللقاح، بدل ان يحمي الشخص من المرض، تسبب في العاهة او الوفاة؟ ألم يؤكد المسؤولون أن التلقيح اختياري؟ لماذا كل هذا الضغط المفرط، من أجل لقاح يضر ولا ينفع؟؟؟
",0
1411,بقاو اطلبو فينا ماملقحينش أين هي النزاهة علاش حتا واحد مكايتكلم على ضحايا اللقاح القاتل اولا غير مصلحت كروش الحرام ياك اليوم خرجات واحد الوثيقة فيها 1200dh الي ماملقحش اش هاد تخربيق اش هاد الإستفزاز,0
1412,"
مجموعة من العبثيات تعلو التلقيح و جوازه!علميا،اللقاحات لم تثبت فعاليتها,نجاعتها في وجه الجائحة!دليل ذلك انتقال العدوى عن طريق الملقحين واستمرار استقبالها من طرفهم!الوظيفة الحمائية والوقائية غير مضمونه باللقاحات!الجائحة تقدمت؛بل وتعمقت مع انطلاق التلقيح!وقع ذلك في كل البلدان التي قامت بعملية التلقيح!بعض اللقاحات تبين أنها مميتة مع وقوع وفيات وتسجيل حالات شلل نصفي مزمن كلي أو مؤقت!الخلط بين اللقاحات في الجرعات قد تكون خطيرة على الصحة العامة!اللقاحات لم تصنع بنفس التقنية و على أساس الفيروس الأصلي و متحوراته!لقاء المتحورات في نفس الجسم من خلال تنويع اللقاحات لنفس الشخص قد تدمر المناعة الطبيعية,المكتسبة!هل تم أصلا إجراء تجارب سريرية باستعمال لقاحات مختلفة لنفس الشخص,نفس الفئة المستهدفة مع مراعاة معايير السن،الجنس، الحالة الصحية؟قانونيا ودستوريا،إجبارية اللقاح لم يتم تشريعها وإقراها بنص قانوني يوضح المسؤوليات وحالات التعويض ومقتضياتها!الاختيارية مازالت قائمة!عكس ذلك يتم ضربها بشكل ملتوي بقرار فرض جواز التلقيح!أين الانسجام بين قانونية الاختيارية وعبثية الإلزامية والقهرية!
",0
1413,"
قمة التناقدات وقمة العبث بحرية المواطن المغربي لم نعيشها حتى في سنوات الرصاص. سمعنا من مصادر رسمية ان اللقاح يحمي صاحبه من اصابته بالسلالات الجديدة. اذا، اذا كان اللقاح يحمي الملقحين، لماذا تلقون اللوم على غير الملقحين، دعوهم وشانهم. لا تجبروهم على اخذ اللقاح ما داموا الملقحون محميون. دعوا لكل واحد الاختيار. لا لاجبارية اللقاح والجواز معا
",0
1414,"اللقاح لن يوقف المرض،
آلله وحده هو القادر على وقف هذا البلاء.",0
1415,نحن غير الملقحين نقاطع المقاهي والمتاجر الكبرى خاصة ” مرجان” وكدالك المطاعم والحمامات .. .حتى تخظع الحكومة الفاشلة للدستور الدي يضمن الحرية والمساواة بين المواطنين.,0
1416,هناك ملقحون من عانوا   التشوهات والعاهات ومنهم من رحل. ..ولا يمكن اي انسان او كائن حي أن يضحي بصحته. ....لأن الحقيقة غائبة. ....واصبح التلقيح لغزا,0
1417,مع الاسف اللقاح دجنسن خطير لبعض الناس فوجب الحدر منه,0
1418,تصنيع اللقاح هو عملية طويلة ومعقدة ; وكثيرا ما تسغرق مدة تتراوح من10-15  عامًا,0
1419,"
اول شيئ لي عندو شي ولد يوصيه ادا كان لقاح فايزر مخصوش يديرو ليه لنكول قبل ميدرو ليه لقاح في ارتيكل ديال فايزر كاتبين هاد المعلومة الى ماشي تامسحو ليك بي لنكولويديرو لقاح كيضعاف اللقاح
",0
1420,"لا تنتظروا أن تفصح الجهات المسؤولة عن الأرقام الحقيقية لآثار اللقاح الخطيرة، لو قالو أن سبعة فقط هم من أصيبوا بالشلل فاعرف أن العدد الحقيقي هو سبعة آلاف و ما يزيد.",0
1421,ارفض اللقاح و لن ألقح اجباريا و هذه روحي و هذا جسدي و انا وحدي اتحمل مسؤوليه نفسي و لن يجبرني احد على التلقيح.نريد تقرير صحي للحالات التي تمت تلقيحها منذ شهر مارس … ,0
1422,"
الى يعقوب من مراكش
قولك بان قمت بالتلقيح ولم تشعر باي شيء ليس دليل على ان التلقيح امن لان اغلب من اخذ الجرعة الاولى عبارة عن بلاسيبو اي لقاح وهمي
الحقنة الثانية هي من قد تسبب لك اعراض تختلف حدتها من شخص لاخر وهذا يتوقف حسب تاريخك المرضي ومناعتك ونظامك الغذاءي
في الاونة اللخيرة اثبت الدراسات امريكية وغربية ان الملقحين هم اكثر عرضة المتحورات والاعراض الجانبية والوفاة عكس الغير الملقحين
الذين لم تظخر عليهم الاصابة بكورونا .كل من اخذ التلقيح لا يلومن الا نفسه لا الحكومة ولا شركات صناعة اللقاحات ولا وزارة الصحة سوف يتحملون المسؤولية امام القضاء وهذا ليس في المغرب بل في العالم كله .
",0
1423,كل الناس اصبحت تخاف من التلقيح اكثر ما تخاف من كورونا ,0
1424,"
يجب التوقف على إتخاذ مثل هذه القرارات الإعتباطية، كيف يعقل أن يدخل قرار حيز التنفيذ بعد يومين؟ قد رجونا خيرا في الحكومة الجديدة لتمحو من ذاكرتنا القرارات السريعة و المتهورة و لكن…!
أيضا لماذا تعميم الجرعة الثالثة على الجميع؟ 
",0
1425,أنا 40 سنة غير ملقح …لا لتلقيح الاطفال هذا هذا تهديد للطفولة و بالتالي إنقراضها. لا ثم لا,0
1426,مستمرين ضدا لتلقيح حتى ناخذ #حريتنا,0
1427,"
حان الوقت ليتضامن المغاربة ويقفوا وقفة رجل واحد أمام هاته القررات الصبيانية وهذا الإرهاب الممارس على كل المغاربة، يجب إذن توحيد الكلمة لإخفاق مخططات هذه العصابة التي تعمل ضد المصالح العليا للبلاد والعباد وتدعي أنها تسعى إلى المناعة الجماعية وصحة المغاربة والله وحده يعلم الحقيقة وسيجازي كل أحد على حدا
",0
1428,ماجدوى من التلفيح ادا كان لايحمي من العدوي ولايحد ممن انتقالها هناك اشخاص تلقو التلقيح فاصيبوا بمضاعفات خطيرة من سيضمن لنا عدم اصابتنا باحد هده المضاعفات؟ادن لا للتلقيح كل واحد حر فالجسم ديالو,0
1429,"
التضخيم والتهويل من خطر كورونا ضحك على الذقون. تقريبا 300 الف واحد تيموت كل عام في ميريكان بوحدها بسبب الانفلونزا الموسمية (الزكام) فعلاش ما دايرينش حالة عليه؟ ومن نهار بدات كورونا حتى لدابا حتى واحد ما مات في السيكتور الكبير ديالنا باستثناء واحد جارنا وممكن يكون مات بشي حاجة اخرى من غير كورونا، ونفس الشيء بالنسبة للعائلة والاصدقاء كل شي بخير. يعني الوفيات ديال كورونا شيء عادي لانه بحالها بحال اي فيروس او مرض غادي يبقى يضر اصحاب المناعة الضعيفة وهاد الشي راه من سنن الطبيعة. لكن الحماق هو تفرض على الناس يتلقحو بزز منهم، وهاد الشي قد يؤدي الى فتنة في المجتمع.
",0
1430,"
في فرنسا لا يطلب منك احدا جواز التلقيح، فهو ليس اجباريا و منذ اسبوع سافر فرد من العائلة من مدريد باسبانيا إلى مدبنة ليل في شمال فرنسا عبر الطائرة و أخبرنا أن لا أحد طلب منه جواز التلقبح مع العلم انه غادر المغرب منذ عشرون يوما و ليس مقيما بأوروبا.
إذن الاوروبيون لا يفرضون جواز التلقيح و المواطن الاوروبي لم يفرض عليه احد الجرعة الثالثة، فهل تبحثون عن التميز !!!!؟؟؟؟؟
",0
1431,"
يقولون التلقيح يحميك من المرض كوفيد
وانا اعرف العديد من الناس تلقحوا ورغم ذالك اصيب هناك من رحل وهناك من مازال يتصارع مع الموت
ونحن نعرف في هذه الأوينت الاخيره كثرت الأصابات
والوفايات بالكثرت هذا دليل على ان الجرعات لا تحمي حتى 5بالمئه 
",0
1432,"
تلاميذ الخاص وجدوا اتحادا يدافع عن حقهم في النقل المدرسي.. و التلاميذ أبناء الفلاحين و الأسر المعوزة الذين اشترط التلقيح لتمكينهم من الإيواء بالداخليات من سينتصب للدفاع عنهم يا ترى؟؟؟
",0
